FFT Length,524288
Record Length,262144
FFT Sample Rate,+2.000000E+09,
Delta Frequency,+3.814697E+03,
Start Frequency,+0.000000E+00,
Stop Frequency,+1.000000E+09,
Vertical Units,F1:,Real part,Vrms,Imaginary part,Vrms,Magnitude,dBV,
Model,SDS2204X Plus
Serial Number,SDS2PEEQ6R2981
Software Version,5.4.1.5.2R1
SourceF1:
Frequency,Real part,Imaginary part,Magnitude,Angle
+8.643570E+08,+2.183426E-07,+2.226252E-08,-1.331723E+02,+1.016102E-01
+8.643608E+08,+2.497354E-07,+5.183998E-09,-1.320485E+02,+2.075498E-02
+8.643646E+08,+2.669737E-07,-2.239540E-08,-1.314402E+02,-8.369024E-02
+8.643684E+08,+2.332227E-07,-5.694241E-10,-1.326446E+02,-2.441542E-03
+8.643723E+08,+2.340922E-07,-6.003404E-09,-1.326094E+02,-2.563985E-02
+8.643761E+08,+2.268675E-07,+2.760800E-09,-1.328839E+02,+1.216862E-02
+8.643799E+08,+2.257440E-07,-1.334213E-08,-1.329125E+02,-5.903424E-02
+8.643837E+08,+2.289698E-07,+3.275750E-08,-1.327164E+02,+1.421005E-01
+8.643875E+08,+2.320921E-07,+3.049722E-09,-1.326860E+02,+1.313938E-02
+8.643913E+08,+2.334881E-07,-2.598061E-09,-1.326342E+02,-1.112671E-02
+8.643951E+08,+2.312700E-07,-3.048652E-08,-1.326428E+02,-1.310665E-01
+8.643990E+08,+2.423978E-07,-3.054162E-09,-1.323087E+02,-1.259912E-02
+8.644028E+08,+2.322301E-07,+1.227224E-08,-1.326695E+02,+5.279605E-02
+8.644066E+08,+2.349995E-07,+1.391188E-08,-1.325635E+02,+5.913060E-02
+8.644104E+08,+2.495385E-07,-2.480851E-08,-1.320145E+02,-9.909195E-02
+8.644142E+08,+2.571403E-07,+1.211302E-08,-1.317870E+02,+4.707187E-02
+8.644180E+08,+2.360169E-07,-3.917383E-08,-1.324231E+02,-1.644794E-01
+8.644218E+08,+2.237383E-07,+6.278663E-08,-1.326760E+02,+2.735884E-01
+8.644257E+08,+2.154186E-07,-2.074647E-08,-1.332942E+02,-9.601158E-02
+8.644295E+08,+2.247418E-07,-1.358775E-08,-1.329505E+02,-6.038586E-02
+8.644333E+08,+2.297926E-07,+5.594950E-08,-1.325232E+02,+2.388312E-01
+8.644371E+08,+2.139130E-07,-5.631413E-08,-1.331042E+02,-2.574166E-01
+8.644409E+08,+2.225510E-07,+2.523102E-08,-1.329959E+02,+1.128898E-01
+8.644447E+08,+2.263653E-07,-4.941872E-08,-1.327016E+02,-2.149416E-01
+8.644485E+08,+2.383590E-07,+3.575870E-08,-1.323587E+02,+1.489098E-01
+8.644524E+08,+2.285498E-07,-5.203506E-08,-1.326009E+02,-2.238590E-01
+8.644562E+08,+2.335035E-07,+3.469819E-08,-1.325393E+02,+1.475186E-01
+8.644600E+08,+2.376342E-07,-5.034201E-08,-1.322912E+02,-2.087602E-01
+8.644638E+08,+2.572166E-07,-6.598030E-08,-1.315173E+02,-2.511024E-01
+8.644676E+08,+2.470101E-07,-1.071976E-08,-1.321375E+02,-4.337084E-02
+8.644714E+08,+2.192639E-07,+1.090337E-08,-1.331699E+02,+4.968622E-02
+8.644753E+08,+2.153412E-07,+2.326916E-08,-1.332870E+02,+1.076395E-01
+8.644791E+08,+2.263185E-07,-6.456211E-09,-1.329021E+02,-2.851937E-02
+8.644829E+08,+2.243254E-07,-1.870103E-08,-1.329523E+02,-8.317333E-02
+8.644867E+08,+2.299647E-07,+5.231981E-08,-1.325476E+02,+2.237045E-01
+8.644905E+08,+2.325401E-07,-2.834578E-08,-1.326060E+02,-1.212979E-01
+8.644943E+08,+2.201515E-07,-1.373813E-09,-1.331454E+02,-6.240228E-03
+8.644981E+08,+2.129380E-07,-3.306274E-08,-1.333315E+02,-1.540393E-01
+8.645020E+08,+2.215731E-07,+1.855057E-08,-1.330593E+02,+8.352733E-02
+8.645058E+08,+2.265926E-07,-1.904892E-08,-1.328645E+02,-8.386961E-02
+8.645096E+08,+2.369500E-07,+1.370403E-08,-1.324924E+02,+5.777076E-02
+8.645134E+08,+2.206969E-07,-1.963025E-08,-1.330899E+02,-8.871321E-02
+8.645172E+08,+2.156302E-07,+5.371963E-08,-1.330643E+02,+2.441583E-01
+8.645210E+08,+2.154220E-07,-3.726330E-08,-1.332062E+02,-1.712832E-01
+8.645248E+08,+2.235645E-07,+4.606339E-08,-1.328314E+02,+2.031971E-01
+8.645287E+08,+2.156338E-07,-7.560935E-08,-1.328221E+02,-3.372429E-01
+8.645325E+08,+2.443462E-07,+1.369567E-09,-1.322397E+02,+5.604969E-03
+8.645363E+08,+2.298982E-07,-1.168598E-08,-1.327581E+02,-5.078737E-02
+8.645401E+08,+2.170314E-07,-6.290162E-08,-1.329193E+02,-2.820981E-01
+8.645439E+08,+2.554625E-07,+1.476820E-08,-1.318390E+02,+5.774541E-02
+8.645477E+08,+2.326772E-07,-5.428855E-09,-1.326626E+02,-2.332790E-02
+8.645515E+08,+2.255910E-07,-2.076957E-08,-1.328969E+02,-9.180854E-02
+8.645554E+08,+2.372003E-07,-2.316709E-08,-1.324565E+02,-9.736011E-02
+8.645592E+08,+2.181361E-07,+2.503407E-08,-1.331686E+02,+1.142637E-01
+8.645630E+08,+2.151892E-07,+9.419376E-09,-1.333353E+02,+4.374460E-02
+8.645668E+08,+2.160429E-07,+5.708769E-08,-1.330161E+02,+2.583377E-01
+8.645706E+08,+2.198581E-07,-5.321042E-08,-1.329099E+02,-2.374556E-01
+8.645744E+08,+2.151498E-07,+7.463588E-08,-1.328517E+02,+3.339123E-01
+8.645782E+08,+2.274055E-07,-2.141812E-08,-1.328256E+02,-9.390767E-02
+8.645821E+08,+2.354295E-07,+4.180547E-08,-1.324280E+02,+1.757393E-01
+8.645859E+08,+2.299231E-07,-1.434639E-08,-1.327515E+02,-6.231570E-02
+8.645897E+08,+2.203496E-07,-2.549391E-08,-1.330800E+02,-1.151854E-01
+8.645935E+08,+2.221264E-07,+3.308671E-08,-1.329727E+02,+1.478672E-01
+8.645973E+08,+2.549326E-07,-4.192977E-08,-1.317556E+02,-1.630145E-01
+8.646011E+08,+2.541318E-07,+1.300883E-08,-1.318875E+02,+5.114468E-02
+8.646049E+08,+2.513162E-07,-3.671369E-08,-1.319039E+02,-1.450596E-01
+8.646088E+08,+2.430726E-07,+3.305964E-08,-1.322057E+02,+1.351778E-01
+8.646126E+08,+2.238175E-07,-3.632575E-08,-1.328892E+02,-1.608978E-01
+8.646164E+08,+2.140394E-07,+1.276562E-08,-1.333747E+02,+5.957088E-02
+8.646202E+08,+2.293737E-07,-3.477379E-10,-1.327891E+02,-1.516031E-03
+8.646240E+08,+2.381410E-07,+2.154576E-08,-1.324279E+02,+9.022912E-02
+8.646278E+08,+2.307226E-07,-2.318337E-08,-1.326946E+02,-1.001454E-01
+8.646317E+08,+2.110505E-07,+2.326295E-08,-1.334598E+02,+1.097814E-01
+8.646355E+08,+2.289360E-07,-1.564328E-08,-1.327855E+02,-6.822432E-02
+8.646393E+08,+2.513461E-07,+2.411431E-08,-1.319548E+02,+9.564788E-02
+8.646431E+08,+2.177997E-07,-6.202016E-08,-1.329003E+02,-2.774151E-01
+8.646469E+08,+2.201848E-07,+5.527686E-08,-1.328788E+02,+2.459643E-01
+8.646507E+08,+2.065901E-07,-4.989635E-08,-1.334516E+02,-2.369850E-01
+8.646545E+08,+2.248493E-07,-1.874902E-08,-1.329321E+02,-8.319236E-02
+8.646584E+08,+2.344473E-07,-2.374432E-08,-1.325548E+02,-1.009337E-01
+8.646622E+08,+2.324676E-07,-5.892888E-08,-1.324023E+02,-2.482633E-01
+8.646660E+08,+2.294433E-07,+1.116889E-08,-1.327762E+02,+4.863983E-02
+8.646698E+08,+2.314392E-07,-1.533398E-08,-1.326922E+02,-6.615823E-02
+8.646736E+08,+2.470919E-07,+3.383770E-08,-1.320621E+02,+1.360973E-01
+8.646774E+08,+2.334689E-07,-1.868487E-08,-1.326077E+02,-7.986133E-02
+8.646812E+08,+2.415468E-07,-4.339433E-08,-1.322020E+02,-1.777557E-01
+8.646851E+08,+2.513884E-07,-1.218517E-08,-1.319829E+02,-4.843360E-02
+8.646889E+08,+2.416805E-07,+3.677059E-08,-1.322358E+02,+1.509875E-01
+8.646927E+08,+2.467907E-07,+9.465205E-09,-1.321470E+02,+3.833438E-02
+8.646965E+08,+2.289268E-07,+3.732076E-08,-1.326922E+02,+1.616033E-01
+8.647003E+08,+2.150544E-07,-2.516261E-09,-1.333484E+02,-1.170005E-02
+8.647041E+08,+2.145127E-07,-4.205528E-08,-1.332071E+02,-1.935949E-01
+8.647079E+08,+2.296788E-07,+2.681313E-08,-1.327188E+02,+1.162158E-01
+8.647118E+08,+2.408704E-07,-3.074402E-08,-1.322941E+02,-1.269508E-01
+8.647156E+08,+2.453950E-07,+4.200980E-08,-1.320772E+02,+1.695490E-01
+8.647194E+08,+2.341993E-07,-5.472900E-08,-1.323774E+02,-2.295660E-01
+8.647232E+08,+2.344975E-07,-3.711893E-08,-1.324898E+02,-1.569889E-01
+8.647270E+08,+2.291901E-07,+5.145403E-08,-1.325825E+02,+2.208420E-01
+8.647308E+08,+2.326396E-07,-5.613798E-08,-1.324205E+02,-2.367821E-01
+8.647346E+08,+2.443393E-07,+1.036071E-08,-1.322323E+02,+4.237760E-02
+8.647385E+08,+2.452251E-07,-5.097410E-08,-1.320250E+02,-2.049480E-01
+8.647423E+08,+2.334093E-07,+7.357415E-08,-1.322262E+02,+3.053566E-01
+8.647461E+08,+2.330171E-07,-3.883126E-08,-1.325333E+02,-1.651281E-01
+8.647499E+08,+2.360892E-07,+2.486878E-09,-1.325380E+02,+1.053325E-02
+8.647537E+08,+2.336338E-07,+4.115100E-09,-1.326279E+02,+1.761164E-02
+8.647575E+08,+2.297136E-07,+1.774725E-08,-1.327504E+02,+7.710499E-02
+8.647614E+08,+2.268044E-07,-2.318302E-08,-1.328418E+02,-1.018621E-01
+8.647652E+08,+2.367667E-07,+3.718075E-08,-1.324078E+02,+1.557633E-01
+8.647690E+08,+2.299716E-07,-4.045844E-08,-1.326341E+02,-1.741459E-01
+8.647728E+08,+2.242672E-07,-2.057260E-08,-1.329483E+02,-9.147654E-02
+8.647766E+08,+2.190915E-07,-2.846397E-08,-1.331148E+02,-1.291946E-01
+8.647804E+08,+2.321126E-07,+3.785578E-09,-1.326849E+02,+1.630778E-02
+8.647842E+08,+2.328704E-07,-9.217457E-09,-1.326509E+02,-3.956126E-02
+8.647881E+08,+2.476681E-07,-1.456305E-08,-1.321076E+02,-5.873302E-02
+8.647919E+08,+2.634218E-07,+4.108512E-08,-1.314826E+02,+1.547206E-01
+8.647957E+08,+2.509129E-07,-3.808995E-09,-1.320085E+02,-1.517938E-02
+8.647995E+08,+2.350055E-07,-1.906520E-08,-1.325500E+02,-8.094934E-02
+8.648033E+08,+2.371035E-07,+9.674763E-09,-1.324940E+02,+4.078135E-02
+8.648071E+08,+2.346372E-07,-1.342504E-08,-1.325779E+02,-5.715387E-02
+8.648109E+08,+2.337629E-07,-3.953820E-09,-1.326232E+02,-1.691219E-02
+8.648148E+08,+2.350899E-07,+6.326024E-09,-1.325722E+02,+2.690246E-02
+8.648186E+08,+2.514248E-07,+9.010996E-09,-1.319863E+02,+3.582438E-02
+8.648224E+08,+2.279642E-07,+3.478162E-08,-1.327427E+02,+1.514072E-01
+8.648262E+08,+2.234945E-07,-2.204760E-08,-1.329726E+02,-9.833126E-02
+8.648300E+08,+2.245696E-07,+2.460081E-09,-1.329725E+02,+1.095421E-02
+8.648338E+08,+2.034450E-07,+4.262552E-08,-1.336445E+02,+2.065312E-01
+8.648376E+08,+2.195551E-07,+1.449013E-08,-1.331503E+02,+6.590211E-02
+8.648415E+08,+2.227887E-07,-3.358944E-09,-1.330412E+02,-1.507567E-02
+8.648453E+08,+2.263211E-07,+3.475920E-08,-1.328042E+02,+1.523928E-01
+8.648491E+08,+2.372518E-07,+7.213432E-09,-1.324918E+02,+3.039476E-02
+8.648529E+08,+2.388775E-07,+1.006075E-08,-1.324288E+02,+4.209188E-02
+8.648567E+08,+2.496674E-07,-3.160422E-08,-1.319837E+02,-1.259156E-01
+8.648605E+08,+2.352819E-07,+1.056739E-07,-1.317702E+02,+4.221363E-01
+8.648643E+08,+2.410454E-07,-2.903235E-08,-1.322955E+02,-1.198661E-01
+8.648682E+08,+2.346326E-07,+5.959200E-08,-1.323208E+02,+2.487211E-01
+8.648720E+08,+2.341601E-07,-6.012276E-09,-1.326069E+02,-2.567028E-02
+8.648758E+08,+2.419957E-07,+1.782903E-08,-1.323003E+02,+7.354211E-02
+8.648796E+08,+2.209695E-07,+2.817424E-08,-1.330433E+02,+1.268185E-01
+8.648834E+08,+2.289157E-07,-1.366425E-08,-1.327910E+02,-5.962043E-02
+8.648872E+08,+2.515237E-07,-4.255333E-08,-1.318659E+02,-1.675952E-01
+8.648911E+08,+2.322464E-07,-1.478816E-09,-1.326808E+02,-6.367358E-03
+8.648949E+08,+2.407878E-07,-3.972638E-08,-1.322507E+02,-1.635121E-01
+8.648987E+08,+2.435321E-07,+1.447249E-08,-1.322536E+02,+5.935764E-02
+8.649025E+08,+2.430548E-07,+3.125825E-08,-1.322147E+02,+1.279037E-01
+8.649063E+08,+2.260251E-07,-1.779052E-08,-1.328900E+02,-7.854843E-02
+8.649101E+08,+2.262967E-07,-6.867944E-09,-1.329024E+02,-3.033998E-02
+8.649139E+08,+2.319197E-07,+1.431875E-08,-1.326767E+02,+6.166186E-02
+8.649178E+08,+2.502987E-07,+1.505598E-08,-1.320151E+02,+6.007967E-02
+8.649216E+08,+2.454577E-07,-4.774344E-09,-1.321988E+02,-1.944833E-02
+8.649254E+08,+2.280355E-07,+6.591603E-08,-1.324914E+02,+2.813905E-01
+8.649292E+08,+2.557351E-07,+2.924485E-08,-1.317878E+02,+1.138614E-01
+8.649330E+08,+2.633138E-07,-1.181693E-08,-1.315818E+02,-4.484765E-02
+8.649368E+08,+2.441797E-07,-4.283614E-08,-1.321142E+02,-1.736616E-01
+8.649406E+08,+2.383226E-07,-1.623829E-10,-1.324567E+02,-6.813575E-04
+8.649445E+08,+2.324602E-07,-3.843574E-09,-1.326718E+02,-1.653282E-02
+8.649483E+08,+2.186295E-07,-8.692533E-08,-1.325684E+02,-3.784288E-01
+8.649521E+08,+2.368228E-07,+1.088324E-09,-1.325114E+02,+4.595489E-03
+8.649559E+08,+2.478426E-07,+1.344340E-08,-1.321037E+02,+5.418857E-02
+8.649597E+08,+2.326530E-07,+1.581011E-08,-1.326458E+02,+6.785143E-02
+8.649635E+08,+2.361436E-07,-1.800999E-08,-1.325113E+02,-7.611972E-02
+8.649673E+08,+2.477764E-07,-1.171545E-09,-1.321187E+02,-4.728201E-03
+8.649712E+08,+2.417852E-07,-3.415842E-08,-1.322456E+02,-1.403471E-01
+8.649750E+08,+2.359487E-07,+3.884826E-09,-1.325425E+02,+1.646322E-02
+8.649788E+08,+2.392197E-07,+8.657000E-09,-1.324184E+02,+3.617270E-02
+8.649826E+08,+2.252631E-07,-6.599579E-08,-1.325886E+02,-2.849967E-01
+8.649864E+08,+2.322147E-07,+2.451104E-08,-1.326341E+02,+1.051640E-01
+8.649902E+08,+2.225522E-07,-2.552523E-08,-1.329946E+02,-1.141942E-01
+8.649940E+08,+2.351089E-07,+6.977954E-09,-1.325708E+02,+2.967096E-02
+8.649979E+08,+2.245385E-07,+1.803174E-08,-1.329463E+02,+8.013385E-02
+8.650017E+08,+2.293007E-07,-1.827048E-08,-1.327644E+02,-7.951116E-02
+8.650055E+08,+2.282310E-07,-4.286194E-09,-1.328310E+02,-1.877786E-02
+8.650093E+08,+2.284090E-07,-3.889663E-08,-1.327016E+02,-1.686756E-01
+8.650131E+08,+2.441730E-07,+3.466542E-08,-1.321594E+02,+1.410283E-01
+8.650169E+08,+2.562982E-07,+2.879052E-08,-1.317706E+02,+1.118632E-01
+8.650208E+08,+2.471713E-07,-2.863820E-08,-1.320821E+02,-1.153495E-01
+8.650246E+08,+2.182378E-07,+8.627117E-09,-1.332146E+02,+3.951024E-02
+8.650284E+08,+2.346042E-07,-2.270408E-08,-1.325528E+02,-9.647567E-02
+8.650322E+08,+2.294934E-07,+2.399782E-08,-1.327374E+02,+1.041900E-01
+8.650360E+08,+2.287885E-07,-5.957769E-09,-1.328084E+02,-2.603462E-02
+8.650398E+08,+2.172660E-07,+3.024098E-08,-1.331768E+02,+1.383002E-01
+8.650436E+08,+2.375139E-07,-3.011255E-08,-1.324170E+02,-1.261095E-01
+8.650475E+08,+2.454615E-07,+1.484306E-08,-1.321845E+02,+6.039646E-02
+8.650513E+08,+2.341257E-07,-3.038553E-08,-1.325385E+02,-1.290616E-01
+8.650551E+08,+2.188570E-07,+1.679283E-08,-1.331713E+02,+7.657962E-02
+8.650589E+08,+2.304449E-07,-8.681237E-09,-1.327425E+02,-3.765384E-02
+8.650627E+08,+2.267024E-07,+3.500524E-08,-1.327885E+02,+1.532006E-01
+8.650665E+08,+2.370707E-07,-3.408613E-08,-1.324136E+02,-1.428018E-01
+8.650703E+08,+2.479913E-07,+9.134246E-09,-1.321054E+02,+3.681628E-02
+8.650742E+08,+2.264415E-07,+4.134339E-08,-1.327585E+02,+1.805896E-01
+8.650780E+08,+2.384635E-07,-2.207502E-08,-1.324145E+02,-9.230880E-02
+8.650818E+08,+2.474952E-07,+7.626658E-09,-1.321245E+02,+3.080563E-02
+8.650856E+08,+2.475938E-07,+2.472707E-08,-1.320821E+02,+9.953946E-02
+8.650894E+08,+2.250521E-07,-8.791812E-10,-1.329543E+02,-3.906548E-03
+8.650932E+08,+2.223273E-07,-7.966528E-08,-1.325355E+02,-3.440714E-01
+8.650970E+08,+2.301078E-07,+6.236759E-08,-1.324535E+02,+2.646775E-01
+8.651009E+08,+2.339844E-07,-2.340460E-09,-1.326158E+02,-1.000230E-02
+8.651047E+08,+2.298580E-07,+3.458960E-08,-1.326736E+02,+1.493618E-01
+8.651085E+08,+2.254140E-07,-1.744253E-08,-1.329145E+02,-7.722608E-02
+8.651123E+08,+2.496714E-07,+1.649169E-08,-1.320337E+02,+6.595775E-02
+8.651161E+08,+2.377578E-07,+2.112815E-09,-1.324770E+02,+8.886183E-03
+8.651199E+08,+2.319386E-07,+1.543330E-08,-1.326734E+02,+6.644253E-02
+8.651237E+08,+2.294919E-07,+1.518199E-08,-1.327657E+02,+6.605853E-02
+8.651276E+08,+2.153997E-07,-2.965752E-08,-1.332535E+02,-1.368257E-01
+8.651314E+08,+2.213994E-07,-7.948304E-10,-1.330964E+02,-3.590014E-03
+8.651352E+08,+2.236356E-07,+5.592925E-08,-1.327457E+02,+2.450643E-01
+8.651390E+08,+1.956963E-07,-5.793090E-08,-1.338035E+02,-2.878056E-01
+8.651428E+08,+2.062914E-07,+2.350800E-08,-1.336543E+02,+1.134659E-01
+8.651466E+08,+2.273985E-07,-3.126228E-08,-1.327829E+02,-1.366215E-01
+8.651505E+08,+2.391227E-07,-1.283008E-08,-1.324151E+02,-5.360340E-02
+8.651543E+08,+2.290362E-07,+4.940055E-08,-1.326044E+02,+2.124345E-01
+8.651581E+08,+2.275862E-07,-8.635413E-09,-1.328508E+02,-3.792530E-02
+8.651619E+08,+2.236225E-07,+7.784707E-09,-1.330044E+02,+3.479777E-02
+8.651657E+08,+2.400453E-07,+1.481998E-08,-1.323776E+02,+6.166001E-02
+8.651695E+08,+2.412767E-07,+9.924581E-09,-1.323423E+02,+4.111043E-02
+8.651733E+08,+2.220134E-07,-3.065442E-08,-1.329904E+02,-1.372071E-01
+8.651772E+08,+2.197935E-07,+1.763196E-08,-1.331318E+02,+8.004913E-02
+8.651810E+08,+2.257684E-07,+1.231489E-08,-1.329138E+02,+5.449257E-02
+8.651848E+08,+2.221109E-07,-1.230501E-08,-1.330553E+02,-5.534372E-02
+8.651886E+08,+2.163404E-07,+4.327262E-08,-1.331269E+02,+1.974158E-01
+8.651924E+08,+2.278797E-07,-9.105869E-09,-1.328390E+02,-3.993786E-02
+8.651962E+08,+2.284526E-07,+1.581042E-08,-1.328033E+02,+6.909639E-02
+8.652000E+08,+2.265742E-07,+1.233714E-08,-1.328829E+02,+5.439707E-02
+8.652039E+08,+2.376491E-07,+1.909731E-08,-1.324533E+02,+8.018699E-02
+8.652077E+08,+2.307382E-07,-3.192957E-08,-1.326552E+02,-1.375068E-01
+8.652115E+08,+2.188228E-07,+6.053215E-08,-1.328779E+02,+2.698776E-01
+8.652153E+08,+2.270751E-07,-3.992428E-08,-1.327444E+02,-1.740409E-01
+8.652191E+08,+2.325401E-07,+2.056842E-08,-1.326362E+02,+8.822146E-02
+8.652229E+08,+2.402156E-07,-7.018774E-09,-1.323843E+02,-2.921033E-02
+8.652267E+08,+2.269714E-07,-3.485557E-08,-1.327793E+02,-1.523777E-01
+8.652306E+08,+2.271968E-07,-1.469761E-08,-1.328538E+02,-6.460108E-02
+8.652344E+08,+2.259877E-07,-5.196421E-08,-1.326945E+02,-2.260139E-01
+8.652382E+08,+2.310512E-07,+4.502253E-08,-1.325640E+02,+1.924479E-01
+8.652420E+08,+2.356323E-07,-2.018715E-08,-1.325235E+02,-8.546358E-02
+8.652458E+08,+2.317958E-07,+2.658011E-08,-1.326412E+02,+1.141717E-01
+8.652496E+08,+2.295734E-07,-1.468539E-08,-1.327638E+02,-6.388111E-02
+8.652534E+08,+2.181703E-07,+5.324621E-08,-1.329728E+02,+2.393784E-01
+8.652573E+08,+2.420452E-07,+8.041326E-09,-1.323173E+02,+3.321020E-02
+8.652611E+08,+2.416586E-07,+2.484004E-08,-1.322903E+02,+1.024301E-01
+8.652649E+08,+2.387002E-07,-1.818192E-08,-1.324178E+02,-7.602374E-02
+8.652687E+08,+2.382031E-07,-2.092447E-09,-1.324607E+02,-8.784074E-03
+8.652725E+08,+2.542735E-07,-2.919175E-08,-1.318371E+02,-1.143041E-01
+8.652763E+08,+2.568456E-07,+7.712700E-09,-1.318026E+02,+3.001953E-02
+8.652802E+08,+2.580710E-07,+1.607835E-09,-1.317650E+02,+6.230125E-03
+8.652840E+08,+2.574561E-07,-2.394390E-09,-1.317856E+02,-9.299921E-03
+8.652878E+08,+2.388541E-07,+2.159781E-08,-1.324020E+02,+9.017736E-02
+8.652916E+08,+2.456200E-07,+2.042075E-08,-1.321648E+02,+8.294883E-02
+8.652954E+08,+2.480964E-07,-6.270671E-09,-1.321048E+02,-2.526976E-02
+8.652992E+08,+2.443194E-07,-4.751297E-08,-1.320796E+02,-1.920733E-01
+8.653030E+08,+2.325214E-07,+4.075027E-08,-1.325394E+02,+1.734920E-01
+8.653069E+08,+2.439983E-07,-4.616276E-08,-1.320995E+02,-1.869829E-01
+8.653107E+08,+2.575059E-07,+3.619021E-08,-1.316993E+02,+1.396268E-01
+8.653145E+08,+2.465544E-07,-8.161115E-09,-1.321570E+02,-3.308859E-02
+8.653183E+08,+2.271365E-07,-2.151289E-08,-1.328355E+02,-9.443182E-02
+8.653221E+08,+2.338454E-07,+1.278969E-08,-1.326085E+02,+5.463848E-02
+8.653259E+08,+2.177445E-07,-7.277225E-08,-1.327812E+02,-3.225388E-01
+8.653297E+08,+2.396870E-07,+2.275440E-08,-1.323681E+02,+9.465014E-02
+8.653336E+08,+2.466101E-07,-6.347999E-08,-1.318811E+02,-2.519409E-01
+8.653374E+08,+2.590718E-07,-1.320865E-08,-1.317203E+02,-5.094039E-02
+8.653412E+08,+2.415354E-07,+5.290907E-08,-1.321368E+02,+2.156469E-01
+8.653450E+08,+2.261948E-07,-6.220932E-08,-1.325937E+02,-2.683899E-01
+8.653488E+08,+2.314473E-07,+1.816236E-08,-1.326843E+02,+7.831249E-02
+8.653526E+08,+2.378902E-07,+3.189176E-09,-1.324717E+02,+1.340528E-02
+8.653564E+08,+2.412369E-07,+1.652773E-09,-1.323509E+02,+6.851137E-03
+8.653603E+08,+2.341511E-07,-5.175831E-09,-1.326080E+02,-2.210107E-02
+8.653641E+08,+2.388481E-07,-3.309806E-08,-1.323550E+02,-1.376968E-01
+8.653679E+08,+2.402098E-07,+1.615755E-08,-1.323686E+02,+6.716315E-02
+8.653717E+08,+2.255216E-07,-3.521324E-08,-1.328316E+02,-1.548906E-01
+8.653755E+08,+2.226729E-07,-2.373657E-08,-1.329976E+02,-1.061973E-01
+8.653793E+08,+2.271991E-07,+2.593631E-09,-1.328713E+02,+1.141518E-02
+8.653831E+08,+2.425328E-07,-5.826582E-09,-1.323021E+02,-2.401927E-02
+8.653870E+08,+2.212053E-07,-4.403778E-08,-1.329353E+02,-1.965118E-01
+8.653908E+08,+2.270109E-07,+1.026154E-08,-1.328702E+02,+4.517210E-02
+8.653946E+08,+2.288172E-07,+1.885692E-08,-1.327808E+02,+8.222459E-02
+8.653984E+08,+2.247679E-07,-2.779118E-08,-1.328994E+02,-1.230195E-01
+8.654022E+08,+2.264292E-07,-3.466860E-08,-1.328007E+02,-1.519302E-01
+8.654060E+08,+2.148914E-07,+6.560578E-09,-1.333516E+02,+3.052026E-02
+8.654099E+08,+2.291600E-07,-3.794877E-08,-1.326797E+02,-1.641101E-01
+8.654137E+08,+2.334895E-07,-9.535606E-09,-1.326274E+02,-4.081687E-02
+8.654175E+08,+2.310535E-07,+4.525930E-09,-1.327241E+02,+1.958572E-02
+8.654213E+08,+2.251343E-07,-1.201767E-08,-1.329388E+02,-5.332942E-02
+8.654251E+08,+2.128237E-07,+6.889113E-08,-1.330068E+02,+3.130561E-01
+8.654289E+08,+2.247608E-07,-3.660267E-08,-1.328519E+02,-1.614345E-01
+8.654327E+08,+2.338698E-07,+7.318798E-08,-1.322148E+02,+3.032886E-01
+8.654366E+08,+2.351572E-07,-3.054698E-08,-1.325002E+02,-1.291769E-01
+8.654404E+08,+2.481980E-07,+1.904779E-08,-1.320785E+02,+7.659420E-02
+8.654442E+08,+2.433195E-07,-3.988115E-08,-1.321613E+02,-1.624600E-01
+8.654480E+08,+2.331512E-07,-4.702997E-08,-1.324740E+02,-1.990435E-01
+8.654518E+08,+2.224270E-07,+7.542580E-08,-1.325835E+02,+3.269348E-01
+8.654556E+08,+2.050011E-07,-6.650472E-08,-1.333303E+02,-3.136995E-01
+8.654594E+08,+2.225958E-07,+2.993014E-08,-1.329718E+02,+1.336580E-01
+8.654633E+08,+2.371228E-07,-3.203181E-08,-1.324220E+02,-1.342725E-01
+8.654671E+08,+2.313403E-07,-2.615356E-08,-1.326598E+02,-1.125744E-01
+8.654709E+08,+2.390280E-07,+4.099336E-08,-1.323051E+02,+1.698479E-01
+8.654747E+08,+2.456387E-07,-8.277046E-09,-1.321891E+02,-3.368327E-02
+8.654785E+08,+2.244615E-07,+5.585914E-08,-1.327162E+02,+2.439039E-01
+8.654823E+08,+2.359469E-07,+1.024001E-08,-1.325355E+02,+4.337244E-02
+8.654861E+08,+2.332261E-07,-3.428389E-09,-1.326435E+02,-1.469879E-02
+8.654900E+08,+2.352864E-07,+7.992242E-09,-1.325630E+02,+3.395509E-02
+8.654938E+08,+2.262428E-07,+6.483234E-08,-1.325658E+02,+2.790822E-01
+8.654976E+08,+2.564083E-07,-4.010586E-08,-1.317164E+02,-1.551569E-01
+8.655014E+08,+2.525880E-07,+3.484425E-08,-1.318699E+02,+1.370838E-01
+8.655052E+08,+2.355705E-07,+1.461326E-08,-1.325409E+02,+6.195410E-02
+8.655090E+08,+2.340164E-07,+1.615995E-08,-1.325944E+02,+6.894533E-02
+8.655128E+08,+2.419814E-07,+2.126284E-08,-1.322910E+02,+8.764465E-02
+8.655167E+08,+2.425987E-07,-6.661865E-08,-1.319865E+02,-2.679983E-01
+8.655205E+08,+2.453122E-07,+2.459149E-09,-1.322052E+02,+1.002423E-02
